,datetime,lat1,lon1,timestamp,lat2,lon2
89,2021-06-16 20:58:15.062700,35.9931785,-86.596472,1623877095.0627,35.99328617,-86.59668283
90,2021-06-16 20:58:15.096000,35.99317867,-86.5964725,1623877095.096,35.9932865,-86.59668333
91,2021-06-16 20:58:15.129300,35.99317883,-86.59647317,1623877095.1293,35.993287,-86.596684
92,2021-06-16 20:58:15.162600,35.993179,-86.59647367,1623877095.1626,35.99328733,-86.59668467
93,2021-06-16 20:58:15.195900,35.99317917,-86.59647433,1623877095.1959,35.99328767,-86.59668517
94,2021-06-16 20:58:15.229200,35.99317933,-86.59647483,1623877095.2292,35.99328817,-86.59668583
95,2021-06-16 20:58:15.262500,35.9931795,-86.59647533,1623877095.2625,35.9932885,-86.5966865
96,2021-06-16 20:58:15.295800,35.99317967,-86.596476,1623877095.2958,35.99328883,-86.596687
97,2021-06-16 20:58:15.329100,35.99317967,-86.59647633,1623877095.3291,35.99328933,-86.59668767
98,2021-06-16 20:58:15.362400,35.99317983,-86.596477,1623877095.3624,35.99328983,-86.5966885
99,2021-06-16 20:58:15.395700,35.99318,-86.5964775,1623877095.3957,35.99329017,-86.59668917
100,2021-06-16 20:58:15.429000,35.99318017,-86.59647817,1623877095.429,35.993290834999996,-86.59669
101,2021-06-16 20:58:15.462300,35.99318033,-86.59647867,1623877095.4623,35.993291082499994,-86.596690415
102,2021-06-16 20:58:15.495600,35.9931805,-86.59647917,1623877095.4956,35.99329133,-86.59669083
103,2021-06-16 20:58:15.528900,35.99318067,-86.59647983,1623877095.5289,35.993292,-86.59669175
104,2021-06-16 20:58:15.562200,35.99318083,-86.59648033,1623877095.5622,35.993292249999996,-86.596692125
105,2021-06-16 20:58:15.595500,35.993181,-86.59648083,1623877095.5955,35.9932925,-86.5966925
106,2021-06-16 20:58:15.628800,35.99318117,-86.5964815,1623877095.6288,35.993293,-86.59669342
107,2021-06-16 20:58:15.662100,35.99318133,-86.596482,1623877095.6621,35.993293335000004,-86.596693875
108,2021-06-16 20:58:15.695400,35.99318167,-86.59648267,1623877095.6954,35.99329367,-86.59669433
109,2021-06-16 20:58:15.728700,35.99318183,-86.59648317,1623877095.7287,35.993294164999995,-86.59669508
110,2021-06-16 20:58:15.762000,35.993182,-86.59648367,1623877095.762,35.99329467,-86.59669583
111,2021-06-16 20:58:15.795300,35.993182,-86.59648433,1623877095.7953,35.99329496,-86.59669629000001
112,2021-06-16 20:58:15.828600,35.99318217,-86.59648483,1623877095.8286,35.99329525,-86.59669675
113,2021-06-16 20:58:15.861900,35.99318233,-86.5964855,1623877095.8619,35.99329583,-86.5966975
114,2021-06-16 20:58:15.895200,35.9931825,-86.596486,1623877095.8952,35.993295665000005,-86.59669729000001
115,2021-06-16 20:58:15.928500,35.99318267,-86.59648667,1623877095.9285,35.9932955,-86.59669708
116,2021-06-16 20:58:15.961800,35.99318283,-86.59648717,1623877095.9618,35.993296,-86.59669783
